Date, Open, High, Low, Close
07/31/13, 1687.76, 1698.43, 1684.94, 1685.73
07/30/13, 1687.92, 1693.19, 1682.42, 1685.96
07/29/13, 1690.32, 1690.92, 1681.86, 1685.33
07/26/13, 1687.31, 1691.85, 1676.03, 1691.65
07/25/13, 1685.21, 1690.94, 1680.07, 1690.25
07/24/13, 1696.06, 1698.38, 1682.57, 1685.94
07/23/13, 1696.63, 1698.78, 1691.13, 1692.39
07/22/13, 1694.41, 1697.61, 1690.67, 1695.53
07/19/13, 1686.15, 1692.09, 1684.08, 1692.09
07/18/13, 1681.05, 1693.12, 1681.05, 1689.37
07/17/13, 1677.91, 1684.75, 1677.91, 1680.91
07/16/13, 1682.70, 1683.73, 1671.84, 1676.26
07/15/13, 1679.59, 1684.51, 1677.89, 1682.50
07/12/13, 1675.26, 1680.19, 1672.33, 1680.19
07/11/13, 1657.41, 1676.63, 1657.41, 1675.02
07/10/13, 1651.56, 1657.92, 1647.66, 1652.62
07/09/13, 1642.89, 1654.18, 1642.89, 1652.32
07/08/13, 1634.20, 1644.68, 1634.20, 1640.46
07/05/13, 1618.65, 1632.07, 1614.71, 1631.89
07/03/13, 1611.48, 1618.97, 1604.57, 1615.41
07/02/13, 1614.29, 1624.26, 1606.77, 1614.08
07/01/13, 1609.78, 1626.61, 1609.78, 1614.96
06/28/13, 1611.12, 1615.94, 1601.06, 1606.28
06/27/13, 1606.44, 1620.07, 1606.44, 1613.20
06/26/13, 1592.27, 1606.83, 1592.27, 1603.26
06/25/13, 1577.52, 1593.79, 1577.09, 1588.03
06/24/13, 1588.77, 1588.77, 1560.33, 1573.09
06/21/13, 1588.62, 1599.19, 1577.70, 1592.43
06/20/13, 1624.62, 1624.62, 1584.32, 1588.19
06/19/13, 1651.83, 1652.45, 1628.91, 1628.93
06/18/13, 1639.77, 1654.19, 1639.77, 1651.81
06/17/13, 1630.64, 1646.50, 1630.34, 1639.04
06/14/13, 1635.52, 1640.80, 1623.96, 1626.73
06/13/13, 1612.15, 1639.25, 1608.07, 1636.36
06/12/13, 1629.94, 1637.71, 1610.92, 1612.52
06/11/13, 1638.64, 1640.13, 1622.92, 1626.13
06/10/13, 1644.67, 1648.69, 1639.26, 1642.81
06/07/13, 1625.27, 1644.40, 1625.27, 1643.38
06/06/13, 1609.29, 1622.56, 1598.23, 1622.56
06/05/13, 1629.05, 1629.31, 1607.09, 1608.90
06/04/13, 1640.73, 1646.53, 1623.62, 1631.38
06/03/13, 1631.71, 1640.42, 1622.72, 1640.42
05/31/13, 1652.13, 1658.99, 1630.74, 1630.74
05/30/13, 1649.14, 1661.91, 1648.61, 1654.41
05/29/13, 1656.57, 1656.57, 1640.05, 1648.36
05/28/13, 1652.63, 1674.21, 1652.63, 1660.06
05/24/13, 1646.67, 1649.78, 1636.88, 1649.60
05/23/13, 1651.62, 1655.50, 1635.53, 1650.51
05/22/13, 1669.39, 1687.18, 1648.86, 1655.35
05/21/13, 1666.20, 1674.93, 1662.67, 1669.16
05/20/13, 1665.71, 1672.84, 1663.52, 1666.29
05/17/13, 1652.45, 1667.47, 1652.45, 1667.47
05/16/13, 1658.07, 1660.51, 1648.60, 1650.47
05/15/13, 1649.13, 1661.49, 1646.68, 1658.78
05/14/13, 1633.75, 1651.10, 1633.75, 1650.34
05/13/13, 1632.10, 1636.00, 1626.74, 1633.77
05/10/13, 1626.69, 1633.70, 1623.71, 1633.70
05/09/13, 1632.69, 1635.01, 1623.09, 1626.67
05/08/13, 1625.95, 1632.78, 1622.70, 1632.69
05/07/13, 1617.55, 1626.03, 1616.64, 1625.96
05/06/13, 1614.40, 1619.77, 1614.21, 1617.50
05/03/13, 1597.60, 1618.46, 1597.60, 1614.42
05/02/13, 1582.77, 1598.60, 1582.77, 1597.59
05/01/13, 1597.55, 1597.55, 1581.28, 1582.70
04/30/13, 1593.58, 1597.57, 1586.50, 1597.57
04/29/13, 1582.34, 1596.65, 1582.34, 1593.61
04/26/13, 1585.16, 1585.78, 1577.56, 1582.24
04/25/13, 1578.93, 1592.64, 1578.93, 1585.16
04/24/13, 1578.78, 1583.00, 1575.80, 1578.79
04/23/13, 1562.50, 1579.58, 1562.50, 1578.78
04/22/13, 1555.25, 1565.55, 1548.19, 1562.50
04/19/13, 1541.61, 1555.89, 1539.40, 1555.25
04/18/13, 1552.03, 1554.38, 1536.03, 1541.61
04/17/13, 1574.57, 1574.57, 1543.69, 1552.01
04/16/13, 1552.36, 1575.35, 1552.36, 1574.57
04/15/13, 1588.84, 1588.84, 1552.28, 1552.36
04/12/13, 1593.30, 1593.30, 1579.97, 1588.85
04/11/13, 1587.73, 1597.35, 1586.17, 1593.37
04/10/13, 1568.61, 1589.07, 1568.61, 1587.73
04/09/13, 1563.11, 1573.89, 1560.92, 1568.61
04/08/13, 1553.26, 1563.07, 1548.63, 1563.07
04/05/13, 1559.98, 1559.98, 1539.50, 1553.28
04/04/13, 1553.69, 1562.60, 1552.52, 1559.98
04/03/13, 1570.25, 1571.47, 1549.80, 1553.69
04/02/13, 1562.17, 1573.66, 1562.17, 1570.25
04/01/13, 1569.18, 1570.57, 1558.47, 1562.17
03/28/13, 1562.86, 1570.28, 1561.08, 1569.19
03/27/13, 1563.75, 1564.07, 1551.90, 1562.85
03/26/13, 1551.69, 1563.95, 1551.69, 1563.77
03/25/13, 1556.89, 1564.91, 1546.22, 1551.69
03/22/13, 1545.90, 1557.74, 1545.90, 1556.89
03/21/13, 1558.71, 1558.71, 1543.55, 1545.80
03/20/13, 1548.34, 1561.56, 1548.34, 1558.71
03/19/13, 1552.10, 1557.25, 1538.57, 1548.34
03/18/13, 1560.70, 1560.70, 1545.13, 1552.10
03/15/13, 1563.21, 1563.62, 1555.74, 1560.70
03/14/13, 1554.52, 1563.32, 1554.52, 1563.23
03/13/13, 1552.48, 1556.39, 1548.25, 1554.52
03/12/13, 1556.22, 1556.77, 1548.24, 1552.48
03/11/13, 1551.15, 1556.27, 1547.36, 1556.22
03/08/13, 1544.26, 1552.48, 1542.94, 1551.18
03/07/13, 1541.46, 1545.78, 1541.46, 1544.26
03/06/13, 1539.79, 1545.25, 1538.11, 1541.46
03/05/13, 1525.20, 1543.47, 1525.20, 1539.79
03/04/13, 1518.20, 1525.27, 1512.29, 1525.20
03/01/13, 1514.68, 1519.99, 1501.48, 1518.20
02/28/13, 1515.99, 1525.34, 1514.46, 1514.68
02/27/13, 1496.94, 1520.08, 1494.88, 1515.99
02/26/13, 1487.85, 1498.99, 1485.01, 1496.94
02/25/13, 1515.60, 1525.84, 1487.85, 1487.85
02/22/13, 1502.42, 1515.64, 1502.42, 1515.60
02/21/13, 1511.95, 1511.95, 1497.29, 1502.42
02/20/13, 1530.94, 1530.94, 1511.41, 1511.95
02/19/13, 1519.79, 1530.94, 1519.79, 1530.94
02/15/13, 1521.38, 1524.24, 1514.14, 1519.79
02/14/13, 1520.33, 1523.14, 1514.02, 1521.38
02/13/13, 1519.43, 1524.69, 1515.93, 1520.33
02/12/13, 1517.01, 1522.29, 1515.61, 1519.43
02/11/13, 1517.93, 1518.31, 1513.61, 1517.01
02/08/13, 1509.39, 1518.31, 1509.39, 1517.93
02/07/13, 1512.12, 1512.90, 1498.49, 1509.39
02/06/13, 1511.29, 1512.53, 1504.71, 1512.12
02/05/13, 1495.71, 1514.96, 1495.71, 1511.29
02/04/13, 1513.17, 1513.17, 1495.02, 1495.71
02/01/13, 1498.11, 1514.41, 1498.11, 1513.17
01/31/13, 1501.96, 1504.19, 1496.76, 1498.11
01/30/13, 1507.84, 1509.94, 1500.11, 1501.96
01/29/13, 1500.18, 1509.35, 1498.09, 1507.84
01/28/13, 1502.96, 1503.23, 1496.33, 1500.18
01/25/13, 1494.82, 1503.26, 1494.82, 1502.96
01/24/13, 1494.81, 1502.27, 1489.46, 1494.82
01/23/13, 1492.56, 1496.13, 1489.90, 1494.81
01/22/13, 1485.98, 1492.56, 1481.16, 1492.56
01/18/13, 1480.95, 1485.98, 1475.81, 1485.98
01/17/13, 1472.63, 1485.16, 1472.63, 1480.94
01/16/13, 1472.33, 1473.96, 1467.60, 1472.63
01/15/13, 1470.67, 1473.31, 1463.76, 1472.34
01/14/13, 1472.05, 1472.05, 1465.69, 1470.68
01/11/13, 1472.12, 1472.75, 1467.58, 1472.05
01/10/13, 1461.02, 1472.30, 1461.02, 1472.12
01/09/13, 1457.15, 1464.73, 1457.15, 1461.02
01/08/13, 1461.89, 1461.89, 1451.64, 1457.15
01/07/13, 1466.47, 1466.47, 1456.62, 1461.89
01/04/13, 1459.37, 1467.94, 1458.99, 1466.47
01/03/13, 1462.42, 1465.47, 1455.53, 1459.37
01/02/13, 1426.19, 1462.43, 1426.19, 1462.42
12/31/12, 1402.43, 1426.74, 1398.11, 1426.19
12/28/12, 1418.10, 1418.10, 1401.58, 1402.43
12/27/12, 1419.83, 1422.80, 1401.80, 1418.10
12/26/12, 1426.66, 1429.42, 1416.43, 1419.83
12/24/12, 1430.15, 1430.15, 1424.66, 1426.66
12/21/12, 1443.67, 1443.67, 1422.58, 1430.15
12/20/12, 1435.81, 1443.70, 1432.82, 1443.69
12/19/12, 1446.79, 1447.75, 1435.80, 1435.81
12/18/12, 1430.47, 1448.00, 1430.47, 1446.79
12/17/12, 1413.54, 1430.67, 1413.54, 1430.36
12/14/12, 1419.45, 1419.45, 1411.88, 1413.58
12/13/12, 1428.48, 1431.36, 1416.00, 1419.45
12/12/12, 1427.84, 1438.59, 1426.76, 1428.48
12/11/12, 1418.55, 1434.27, 1418.55, 1427.84
12/10/12, 1418.07, 1421.64, 1415.64, 1418.55
12/07/12, 1413.95, 1420.34, 1410.90, 1418.07
12/06/12, 1409.43, 1413.95, 1405.93, 1413.94
12/05/12, 1407.05, 1415.56, 1398.23, 1409.28
12/04/12, 1409.46, 1413.14, 1403.65, 1407.05
12/03/12, 1416.34, 1423.73, 1408.46, 1409.46
11/30/12, 1415.95, 1418.86, 1411.63, 1416.18
11/29/12, 1409.96, 1419.70, 1409.04, 1415.95
11/28/12, 1398.77, 1410.31, 1385.43, 1409.93
11/27/12, 1406.29, 1409.01, 1398.03, 1398.94
11/26/12, 1409.15, 1409.15, 1397.68, 1406.29
11/23/12, 1391.03, 1409.16, 1391.03, 1409.15
11/21/12, 1387.79, 1391.25, 1386.39, 1391.03
11/20/12, 1386.82, 1389.77, 1377.04, 1387.81
11/19/12, 1359.88, 1386.89, 1359.88, 1386.89
11/16/12, 1353.36, 1362.03, 1343.35, 1359.88
11/15/12, 1355.41, 1360.62, 1348.05, 1353.33
11/14/12, 1374.64, 1380.13, 1352.50, 1355.49
11/13/12, 1380.03, 1388.81, 1371.39, 1374.53
11/12/12, 1379.86, 1384.87, 1377.19, 1380.03
11/09/12, 1377.55, 1391.39, 1373.03, 1379.85
11/08/12, 1394.53, 1401.23, 1377.51, 1377.51
11/07/12, 1428.27, 1428.27, 1388.14, 1394.53
11/06/12, 1417.26, 1433.38, 1417.26, 1428.39
11/05/12, 1414.02, 1419.90, 1408.13, 1417.26
11/02/12, 1427.59, 1434.27, 1412.91, 1414.20
11/01/12, 1410.99, 1427.59, 1427.59, 1427.59
10/31/12, 1410.99, 1418.76, 1405.95, 1412.16
10/26/12, 1412.97, 1417.09, 1403.28, 1411.94
10/25/12, 1409.74, 1421.12, 1405.14, 1412.97
10/24/12, 1413.20, 1420.04, 1407.10, 1408.75
10/23/12, 1433.74, 1433.74, 1407.56, 1413.11
10/22/12, 1433.21, 1435.46, 1422.06, 1433.82
10/19/12, 1457.34, 1457.34, 1429.85, 1433.19
10/18/12, 1460.94, 1464.02, 1452.63, 1457.34
10/17/12, 1454.22, 1462.20, 1453.35, 1460.91
10/16/12, 1440.31, 1455.51, 1440.31, 1454.92
10/15/12, 1428.75, 1441.31, 1427.24, 1440.13
10/12/12, 1432.84, 1438.43, 1425.53, 1428.59
10/11/12, 1432.82, 1443.90, 1432.82, 1432.84
10/10/12, 1441.48, 1442.52, 1430.64, 1432.56
10/09/12, 1455.90, 1455.90, 1441.18, 1441.48
10/08/12, 1460.93, 1460.93, 1453.10, 1455.88
10/05/12, 1461.40, 1470.96, 1456.89, 1460.93
10/04/12, 1451.08, 1463.14, 1451.08, 1461.40
10/03/12, 1446.05, 1454.30, 1441.99, 1450.99
10/02/12, 1444.99, 1451.52, 1439.01, 1445.75
10/01/12, 1440.90, 1457.14, 1440.90, 1444.49
09/28/12, 1447.13, 1447.13, 1435.60, 1440.67
09/27/12, 1433.36, 1450.20, 1433.36, 1447.15
09/26/12, 1441.60, 1441.60, 1430.53, 1433.32
09/25/12, 1456.94, 1463.24, 1441.59, 1441.59
09/24/12, 1459.76, 1460.72, 1452.06, 1456.89
09/21/12, 1460.34, 1467.07, 1459.51, 1460.15
09/20/12, 1461.05, 1461.23, 1449.98, 1460.26
09/19/12, 1459.50, 1465.15, 1457.88, 1461.05
09/18/12, 1461.19, 1461.47, 1456.13, 1459.32
09/17/12, 1465.42, 1465.63, 1457.55, 1461.19
09/14/12, 1460.07, 1474.51, 1460.07, 1465.77
09/13/12, 1436.56, 1463.76, 1435.34, 1459.99
09/12/12, 1433.56, 1439.15, 1432.99, 1436.56
09/11/12, 1429.13, 1437.76, 1429.13, 1433.56
09/10/12, 1437.92, 1438.74, 1428.98, 1429.08
09/07/12, 1432.12, 1437.92, 1431.45, 1437.92
09/06/12, 1403.74, 1432.12, 1403.74, 1432.12
09/05/12, 1404.94, 1408.81, 1401.25, 1403.44
09/04/12, 1406.54, 1409.31, 1396.56, 1404.94
08/31/12, 1400.07, 1413.09, 1398.96, 1406.58
08/30/12, 1410.08, 1410.08, 1397.01, 1399.48
08/29/12, 1409.32, 1413.95, 1406.57, 1410.49
08/28/12, 1410.44, 1413.63, 1405.59, 1409.30
08/27/12, 1411.13, 1416.17, 1409.11, 1410.44
08/24/12, 1401.99, 1413.46, 1398.04, 1411.13
08/23/12, 1413.49, 1413.49, 1400.50, 1402.08
08/22/12, 1413.09, 1416.12, 1406.78, 1413.49
08/21/12, 1418.13, 1426.68, 1410.86, 1413.17
08/20/12, 1417.85, 1418.13, 1412.12, 1418.13
08/17/12, 1415.84, 1418.71, 1414.67, 1418.16
08/16/12, 1405.57, 1417.44, 1404.15, 1415.51
08/15/12, 1403.89, 1407.73, 1401.83, 1405.53
08/14/12, 1404.36, 1410.03, 1400.60, 1403.93
08/13/12, 1405.87, 1405.87, 1397.32, 1404.11
08/10/12, 1402.58, 1405.98, 1395.62, 1405.87
08/09/12, 1402.26, 1405.95, 1398.80, 1402.80
08/08/12, 1401.23, 1404.14, 1396.13, 1402.22
08/07/12, 1394.46, 1407.14, 1394.46, 1401.35
08/06/12, 1391.04, 1399.63, 1391.04, 1394.23
08/03/12, 1365.45, 1394.16, 1365.45, 1390.99
08/02/12, 1375.13, 1375.13, 1354.65, 1365.00
08/01/12, 1379.32, 1385.03, 1373.35, 1375.14
07/31/12, 1385.27, 1387.16, 1379.17, 1379.32
