date,name,ml_signal
2015-05-19,UPS,0.5114553713668495
2015-05-19,URI,0.5117388665707456
2015-05-19,USB,0.5233410905315078
2015-05-19,UTX,0.5251411019258377
2015-05-19,V,0.5114553713668495
2015-05-19,VAR,0.5371771382379757
2015-05-19,VFC,0.5363915136889729
2015-05-19,VIAB,0.5363915136889729
2015-05-19,VLO,0.5251411019258377
2015-05-19,VMC,0.5108628071577734
2015-05-19,VNO,0.5371771382379757
2015-05-19,VRSK,0.5239951595518013
2015-05-19,VRSN,0.5343353252143023
2015-05-19,VRTX,0.5239951595518013
2015-05-19,VTR,0.5363915136889729
2015-05-19,VZ,0.5269578288042963
2015-05-19,WAT,0.5080777234681599
2015-05-19,WBA,0.5254247987575978
2015-05-19,WDC,0.534632579813674
2015-05-19,WEC,0.5363915136889729
2015-05-19,WFC,0.5251411019258377
2015-05-19,WHR,0.5283913155561597
2015-05-19,WM,0.5363915136889729
2015-05-19,WMB,0.5134793331323653
2015-05-19,WMT,0.5369360939819591
2015-05-19,WU,0.518066314157959
2015-05-19,WY,0.526108267927707
2015-05-19,WYN,0.5353920019998638
2015-05-19,WYNN,0.5437570963371615
2015-05-19,XEC,0.5350746322855907
2015-05-19,XEL,0.5249625482394968
2015-05-19,XL,0.526108267927707
2015-05-19,XLNX,0.5114553713668495
2015-05-19,XOM,0.5239951595518013
2015-05-19,XRAY,0.5251411019258377
2015-05-19,XRX,0.5380746446694551
2015-05-19,XYL,0.5218879151472012
2015-05-19,YUM,0.5078300793624212
2015-05-19,ZBH,0.5335648093180597
2015-05-19,ZION,0.518066314157959
2015-05-19,ZTS,0.5282137266316415
2015-05-20,A,0.526680569403713
2015-05-20,AAL,0.5363157604087392
2015-05-20,AAP,0.5134793331323653
2015-05-20,AAPL,0.5123313825946723
2015-05-20,ABBV,0.5114553713668495
2015-05-20,ABC,0.5163717447248566
2015-05-20,ABT,0.5154961277078615
2015-05-20,ACN,0.5114553713668495
2015-05-20,ADBE,0.5114553713668495
2015-05-20,ADI,0.5099806179055673
2015-05-20,ADM,0.5100228615170289
2015-05-20,ADP,0.5175191411223523
2015-05-20,ADS,0.5239951595518013
2015-05-20,ADSK,0.5363915136889729
2015-05-20,AEE,0.5328885057972083
2015-05-20,AEP,0.5279215228138294
2015-05-20,AES,0.5195488166585431
2015-05-20,AET,0.5111103943495559
2015-05-20,AFL,0.5251411019258377
2015-05-20,AGN,0.5123313825946723
2015-05-20,AIG,0.5114553713668495
2015-05-20,AIV,0.525424257139422
2015-05-20,AIZ,0.5093424958436803
2015-05-20,AJG,0.5233410905315078
2015-05-20,AKAM,0.5123313825946723
2015-05-20,ALB,0.5119864339290656
2015-05-20,ALGN,0.5123313825946723
2015-05-20,ALK,0.5287480143946147
2015-05-20,ALL,0.5360944077214435
2015-05-20,ALLE,0.5239951595518013
2015-05-20,ALXN,0.537168290312022
2015-05-20,AMAT,0.5363915136889729
2015-05-20,AMD,0.5285702068259092
2015-05-20,AME,0.5114553713668495
2015-05-20,AMG,0.5119864339290656
2015-05-20,AMGN,0.5239951595518013
2015-05-20,AMP,0.5272738965852819
2015-05-20,AMT,0.5269578288042963
2015-05-20,AMZN,0.5115046898469117
2015-05-20,ANDV,0.5123313825946723
2015-05-20,ANSS,0.5114553713668495
2015-05-20,ANTM,0.5108628071577734
2015-05-20,AON,0.5114553713668495
2015-05-20,AOS,0.5103678707825777
2015-05-20,APA,0.5368345784510139
2015-05-20,APC,0.5378525986929954
2015-05-20,APD,0.5314555108489213
2015-05-20,APH,0.5251411019258377
2015-05-20,ARE,0.5272738965852819
2015-05-20,ARNC,0.5257221510881654
2015-05-20,ATVI,0.5103678707825777
2015-05-20,AVB,0.5327097100878891
2015-05-20,AVGO,0.5131344248275178
2015-05-20,AVY,0.5080777234681599
2015-05-20,AWK,0.5269578288042963
2015-05-20,AXP,0.5175191411223523
2015-05-20,AYI,0.5108628071577734
2015-05-20,AZO,0.5119864339290656
2015-05-20,BA,0.5322130356386682
2015-05-20,BAC,0.5188942475600417
2015-05-20,BAX,0.534632579813674
2015-05-20,BBT,0.5236069651077017
2015-05-20,BBY,0.5365538605290097
2015-05-20,BDX,0.5322130356386682
2015-05-20,BEN,0.5269578288042963
2015-05-20,BF.B,0.5195206051475336
2015-05-20,BIIB,0.5276880013103493
2015-05-20,BK,0.5154961277078615
2015-05-20,BLK,0.5239951595518013
2015-05-20,BLL,0.5245936477383121
2015-05-20,BMY,0.5114553713668495
2015-05-20,BRK.B,0.5123313825946723
2015-05-20,BSX,0.5234595489874433
2015-05-20,BWA,0.5239951595518013
2015-05-20,BXP,0.5314555108489213
2015-05-20,C,0.5175191411223523
2015-05-20,CA,0.5257221510881654
2015-05-20,CAG,0.5186394416776027
2015-05-20,CAH,0.5328050067021891
2015-05-20,CAT,0.5123313825946723
2015-05-20,CB,0.5252917375187449
2015-05-20,CBG,0.5224606871432445
2015-05-20,CBOE,0.5239951595518013
2015-05-20,CBS,0.5254247987575978
2015-05-20,CCI,0.5363915136889729
2015-05-20,CCL,0.5251411019258377
2015-05-20,CDNS,0.5230343128332942
2015-05-20,CELG,0.5251411019258377
2015-05-20,CERN,0.5363915136889729
2015-05-20,CF,0.5114553713668495
2015-05-20,CFG,0.5212335961991545
2015-05-20,CHD,0.526680569403713
2015-05-20,CHK,0.5257221510881654
2015-05-20,CHRW,0.5380746446694551
2015-05-20,CHTR,0.5437570963371615
2015-05-20,CI,0.5111103943495559
2015-05-20,CINF,0.5343353252143023
2015-05-20,CL,0.5261284567051647
2015-05-20,CLX,0.5233410905315078
2015-05-20,CMA,0.5123313825946723
2015-05-20,CMCSA,0.5253298143548445
2015-05-20,CME,0.5123313825946723
2015-05-20,CMG,0.537168290312022
2015-05-20,CMI,0.5123313825946723
2015-05-20,CMS,0.5242587244884296
2015-05-20,CNC,0.5195206051475336
2015-05-20,CNP,0.5234018037739483
2015-05-20,COF,0.5114553713668495
2015-05-20,COG,0.5114553713668495
2015-05-20,COL,0.5163717447248566
2015-05-20,COO,0.5269051734277497
2015-05-20,COP,0.534632579813674
2015-05-20,COST,0.5330556302572017
2015-05-20,COTY,0.5249625482394968
2015-05-20,CPB,0.5251411019258377
2015-05-20,CRM,0.5306101865410737
2015-05-20,CSCO,0.5230343128332942
2015-05-20,CSX,0.5218879151472012
2015-05-20,CTAS,0.5114553713668495
2015-05-20,CTL,0.534632579813674
2015-05-20,CTSH,0.5114553713668495
2015-05-20,CTXS,0.5239951595518013
2015-05-20,CVS,0.5254247987575978
2015-05-20,CVX,0.5359367406087399
2015-05-20,CXO,0.5319522822676958
2015-05-20,D,0.5254247987575978
2015-05-20,DAL,0.527444433850375
2015-05-20,DE,0.5265890804627391
2015-05-20,DFS,0.5251411019258377
2015-05-20,DG,0.5272556262380194
2015-05-20,DGX,0.5509432723640927
2015-05-20,DHI,0.526108267927707
2015-05-20,DHR,0.5134793331323653
2015-05-20,DIS,0.5123313825946723
2015-05-20,DISCA,0.526108267927707
2015-05-20,DISCK,0.526108267927707
2015-05-20,DISH,0.5345648346294161
2015-05-20,DLR,0.5239951595518013
2015-05-20,DLTR,0.5369360939819591
2015-05-20,DOV,0.5134793331323653
2015-05-20,DPS,0.5261284567051647
2015-05-20,DRE,0.5234018037739483
2015-05-20,DRI,0.5319497364403445
2015-05-20,DTE,0.5337099665531749
2015-05-20,DUK,0.5360944077214435
2015-05-20,DVA,0.5251411019258377
2015-05-20,DVN,0.5239951595518013
2015-05-20,EA,0.5119864339290656
2015-05-20,EBAY,0.5239951595518013
2015-05-20,ECL,0.5239951595518013
2015-05-20,ED,0.5263650027795127
2015-05-20,EFX,0.5131344248275178
2015-05-20,EIX,0.5346482939055862
2015-05-20,EL,0.5111103943495559
2015-05-20,EMN,0.5125323040750861
2015-05-20,EMR,0.5175191411223523
2015-05-20,EOG,0.5359367406087399
2015-05-20,EQIX,0.5083962755586042
2015-05-20,EQR,0.5337099665531749
2015-05-20,EQT,0.524697932714376
2015-05-20,ES,0.5287776333812501
2015-05-20,ESRX,0.5175191411223523
2015-05-20,ESS,0.5327097100878891
2015-05-20,ETFC,0.5230343128332942
2015-05-20,ETN,0.5114553713668495
2015-05-20,ETR,0.5360944077214435
2015-05-20,EW,0.5345648346294161
2015-05-20,EXC,0.5218879151472012
2015-05-20,EXPD,0.5239951595518013
2015-05-20,EXPE,0.5111103943495559
2015-05-20,EXR,0.5114553713668495
2015-05-20,F,0.5285702068259092
2015-05-20,FAST,0.5224606871432445
2015-05-20,FB,0.5254247987575978
2015-05-20,FBHS,0.5282137266316415
2015-05-20,FCX,0.527215039364075
2015-05-20,FDX,0.5111103943495559
2015-05-20,FE,0.5249625482394968
2015-05-20,FFIV,0.5108628071577734
2015-05-20,FIS,0.5265704090036428
2015-05-20,FISV,0.5175191411223523
2015-05-20,FITB,0.5218879151472012
2015-05-20,FL,0.5154961277078615
2015-05-20,FLIR,0.5230343128332942
2015-05-20,FLR,0.5269578288042963
2015-05-20,FLS,0.5263650027795127
2015-05-20,FMC,0.534632579813674
2015-05-20,FOX,0.5212335961991545
2015-05-20,FOXA,0.526108267927707
2015-05-20,FRT,0.530577945578359
2015-05-20,FTI,0.5192940362899358
2015-05-20,GD,0.5119864339290656
2015-05-20,GE,0.5212335961991545
2015-05-20,GGP,0.5249625482394968
2015-05-20,GILD,0.5111103943495559
2015-05-20,GIS,0.5251411019258377
2015-05-20,GLW,0.5253298143548445
2015-05-20,GM,0.534632579813674
2015-05-20,GOOG,0.5328075519632256
2015-05-20,GOOGL,0.5526246344402352
2015-05-20,GPC,0.5239951595518013
2015-05-20,GPN,0.5114553713668495
2015-05-20,GPS,0.5369360939819591
2015-05-20,GRMN,0.5343353252143023
2015-05-20,GS,0.5108628071577734
2015-05-20,GT,0.5084227822684095
2015-05-20,GWW,0.5163213908393112
2015-05-20,HAL,0.5272556262380194
2015-05-20,HAS,0.5119864339290656
2015-05-20,HBAN,0.5206956719794864
2015-05-20,HBI,0.5287563951468227
2015-05-20,HCA,0.5111103943495559
